Leading	Gene names	Protein names	Total Peptides	Unique peptides	Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Mol. weight [kDa]	Sequence coverage [%]	Fold Change RNAi/CONTROL	p-value	LFQ intensity RNAi_1	imputed (0=no/1=yes)	LFQ intensity RNAi_2	imputed (0=no/1=yes)	LFQ intensity RNAi_3	imputed (0=no/1=yes)	LFQ intensity CONTROL_1	imputed (0=no/1=yes)	LFQ intensity CONTROL_2	imputed (0=no/1=yes)	LFQ intensity CONTROL_3	imputed (0=no/1=yes)	GlyGly (K) site positions
	RBM26	RNA-binding protein 26	3	3	Q5T8P6;Q9P2N5	Q5T8P6	3;1	3;1	3;1	113.6	3.9	0.674927	7.13E-01	23.6877	1	29.0257	0	26.0815	0	24.2752	1	26.8298	0	25.665	1	
	GSTO1	Glutathione S-transferase omega-1	2	2	P78417	P78417	2	2	2	27.566	9.5	-0.0885035	9.45E-01	27.7251	0	27.8156	0	24.7862	1	25.4917	1	27.572	0	27.5287	0	
	PPP4C	Serine/threonine-protein phosphatase 4 catalytic subunit	1	1	P60510	P60510	1	1	1	35.08	3.6	0.650449	6.44E-01	27.8486	0	24.6883	1	23.5382	1	24.8193	1	24.3063	1	24.9981	1	
	SARNP	SAP domain-containing ribonucleoprotein	3	3	P82979	P82979	3	3	3	23.671	18.1	0.10028	6.38E-01	27.4889	0	27.6037	0	26.9776	0	27.2042	0	27.2234	0	27.3418	0	
	PIBF1	Progesterone-induced-blocking factor 1	5	5	Q8WXW3	Q8WXW3	5	5	5	89.804	6.7	-0.32067	7.41E-01	24.2393	1	24.2194	1	26.3766	0	24.9962	1	26.3275	0	24.4736	1	
	AP2A1	AP-2 complex subunit alpha-1	6	4	O95782	O95782	6	4	4	107.54	7	-0.388503	6.82E-01	24.9785	1	26.542	0	24.2627	1	26.5225	0	25.8473	1	24.5789	1	
	EIF3L	Eukaryotic translation initiation factor 3 subunit L	6	6	Q9Y262	Q9Y262	6	6	6	66.726	11.9	0.433953	5.23E-01	27.0043	0	27.3033	0	26.6454	1	27.1152	0	27.168	0	25.368	1	
	RPL10;RPL10L	60S ribosomal protein L10;60S ribosomal protein L10-like	3	3	P27635;Q96L21	P27635;Q96L21	3;2	3;2	3;2	24.604	13.1	0.989052	3.88E-01	27.476	0	26.7621	0	27.9818	0	27.4953	0	27.2521	0	24.5052	1	
	ATP1B3	Sodium/potassium-transporting ATPase subunit beta-3	3	3	P54709	P54709	3	3	3	31.512	12.9	0.595907	2.00E-01	27.1076	0	27.3446	0	27.4314	0	26.8377	0	27.2703	0	25.9879	0	
	FAM50A	Protein FAM50A	1	1	Q14320	Q14320	1	1	1	40.241	4.7	0.0964724	2.84E-01	27.0852	0	27.1675	0	27.1961	0	27.1051	0	26.9134	0	27.1408	0	
	TMEM57	Macoilin	1	1	Q8N5G2	Q8N5G2	1	1	1	76.177	1.7	0.947764	5.04E-01	23.6992	1	27.608	0	25.1206	1	23.3493	1	25.3595	1	24.8758	1	
	RNF25	E3 ubiquitin-protein ligase RNF25	3	3	Q96BH1	Q96BH1	3	3	3	51.218	7.6	-0.912901	3.09E-01	27.1786	0	26.5587	0	24.6977	1	26.8783	0	27.5371	0	26.7582	0	
	DLG1	Disks large homolog 1	3	3	Q12959	Q12959	3	3	3	100.45	4.1	0.027497	9.37E-01	27.0993	0	26.2961	0	27.1886	0	26.9732	0	26.514	0	27.0142	0	
	RPLP0;RPLP0P6	60S acidic ribosomal protein P0;60S acidic ribosomal protein P0-like	4	4	P05388;Q8NHW5	P05388;Q8NHW5	4;3	4;3	4;3	34.273	20.2	-0.407516	1.30E-01	26.8087	0	26.7391	0	26.9166	0	26.8173	0	27.3877	0	27.4819	0	
	ABCF1	ATP-binding cassette sub-family F member 1	4	4	Q8NE71	Q8NE71	4	4	4	95.925	5.6	-0.861073	3.75E-01	24.448	1	27.2047	0	26.7838	0	27.0028	0	27.17	0	26.847	0	
	TRIP11	Thyroid receptor-interacting protein 11	7	7	Q15643	Q15643	7	7	7	227.58	3.5	-0.205144	1.83E-01	27.1443	0	26.9617	0	27.2698	0	27.2022	0	27.5067	0	27.2824	0	
	ZMYM4	Zinc finger MYM-type protein 4	3	3	Q5VZL5	Q5VZL5	3	3	3	172.79	2.7	0.601561	1.29E-01	27.6603	0	27.3446	0	27.3262	0	26.7433	0	27.3962	0	26.3869	0	
	SKIV2L2	Superkiller viralicidic activity 2-like 2	4	4	P42285	P42285	4	4	4	117.8	4.1	-0.551253	6.34E-01	27.6777	0	26.6273	0	24.0774	1	26.8049	0	26.6438	0	26.5875	0	
	RTF1	RNA polymerase-associated protein RTF1 homolog	2	2	Q92541	Q92541	2	2	2	80.313	3.5	0.88849	3.59E-01	24.3283	1	26.9905	0	24.5855	1	24.6839	1	24.2923	1	24.2626	1	
	NSDHL	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	3	3	Q15738	Q15738	3	3	3	41.9	10.7	-0.838243	3.28E-01	26.8711	0	24.7909	1	27.0114	0	26.7434	0	27.507	0	26.9376	0	
	ANKHD1	Ankyrin repeat and KH domain-containing protein 1	3	1	Q8IWZ3	Q8IWZ3	3	3	1	269.45	1.5	-0.00836309	9.64E-01	26.8983	0	27.4313	0	27.3811	0	27.156	0	27.3134	0	27.2664	0	
	HNRNPD	Heterogeneous nuclear ribonucleoprotein D0	2	2	Q14103	Q14103	2	2	2	38.434	9.3	-0.513299	6.73E-01	24.697	1	24.6477	1	25.2252	1	24.4962	1	27.5823	0	24.0314	1	
	CPNE3	Copine-3	4	4	O75131;Q96FN4;Q8IYJ1;Q96A23;O95741;Q86YQ8;Q9HCH3;Q9UBL6	O75131	4;1;1;1;1;1;1;1	4;1;1;1;1;1;1;1	4;1;1;1;1;1;1;1	60.13	8.9	0.719866	3.24E-01	27.0112	0	27.1913	0	27.0002	0	25.0744	1	26.9576	0	27.0112	0	
	ADSS	Adenylosuccinate synthetase isozyme 2	3	3	P30520	P30520	3	3	3	50.097	4.6	0.316365	1.71E-01	27.0252	0	27.0944	0	27.5187	0	27.03	0	26.9827	0	26.6764	0	
	CAPZB	F-actin-capping protein subunit beta	6	6	P47756	P47756	6	6	6	31.35	23.8	-0.933536	4.47E-01	27.2644	0	27.7087	0	24.2214	1	27.1957	0	27.67	0	27.1294	0	
	EIF5	Eukaryotic translation initiation factor 5	3	3	P55010	P55010	3	3	3	49.222	8.6	0.142483	3.53E-01	27.0281	0	27.0762	0	27.0373	0	27.1244	0	26.6595	0	26.9303	0	
	MORC3	MORC family CW-type zinc finger protein 3	6	6	Q14149	Q14149	6	6	6	107.11	7.9	0.406946	1.97E-01	26.6881	0	26.8956	0	27.3999	0	26.8684	0	26.3256	0	26.5687	0	
	RPL19	60S ribosomal protein L19	4	4	P84098	P84098	4	4	4	23.466	17.3	0.254711	4.01E-01	27.5533	0	27.0695	0	27.0228	0	26.5388	0	27.143	0	27.1997	0	
	DFFA	DNA fragmentation factor subunit alpha	2	2	O00273	O00273	2	2	2	36.521	6	-0.344821	5.14E-01	26.9483	0	26.909	0	25.5053	1	26.6492	0	26.8175	0	26.9302	0	
	DCTN2	Dynactin subunit 2	6	6	Q13561	Q13561	6	6	6	44.23	20.2	0.0192674	9.24E-01	27.0697	0	26.7872	0	27.0243	0	27.1301	0	27.0889	0	26.6044	0	
	MTA2	Metastasis-associated protein MTA2	5	5	O94776	O94776	5	5	5	75.022	7.5	-0.590658	3.89E-01	25.0581	1	26.8449	0	26.9232	0	26.841	0	26.9884	0	26.7689	0	
	GLO1	Lactoylglutathione lyase	2	2	Q04760	Q04760	2	2	2	20.777	9.2	0.747458	5.21E-01	26.0986	1	28.1721	0	27.4314	0	28.0309	0	25.0026	1	26.4263	0	
	CDC37	Hsp90 co-chaperone Cdc37;Hsp90 co-chaperone Cdc37, N-terminally processed	4	4	Q16543	Q16543	4	4	4	44.468	13.5	0.218537	8.37E-01	27.1488	0	25.246	1	27.0742	0	26.881	0	27.1997	0	24.7327	1	
	CKAP2	Cytoskeleton-associated protein 2	2	2	Q8WWK9	Q8WWK9	2	2	2	76.986	4.4	0.15579	9.02E-01	24.574	1	27.8093	0	24.6707	1	25.327	1	26.5201	0	24.7395	1	
	PFDN2	Prefoldin subunit 2	3	3	Q9UHV9	Q9UHV9	3	3	3	16.648	18.8	-0.109467	9.31E-01	26.8092	0	26.9274	0	24.2894	1	26.8033	0	24.4818	1	27.0693	0	
	KIF11	Kinesin-like protein KIF11	6	6	P52732	P52732	6	6	6	119.16	6.2	-0.604535	2.77E-01	24.9972	1	26.4385	0	26.4049	0	26.4015	0	26.6634	0	26.5892	0	
	TIPRL	TIP41-like protein	3	3	O75663	O75663	3	3	3	31.444	11	0.051328	8.63E-01	26.8335	0	27.5385	0	27.0918	0	26.8045	0	27.4507	0	27.0547	0	
	BABAM1	BRISC and BRCA1-A complex member 1	2	2	Q9NWV8	Q9NWV8	2	2	2	36.56	9.4	0.559241	3.85E-01	27.7833	0	27.0329	0	26.4927	0	27.3244	0	25.8205	0	26.4862	0	
	FKBP10	Peptidyl-prolyl cis-trans isomerase FKBP10	2	2	Q96AY3	Q96AY3	2	2	2	64.244	3.6	0.737254	5.38E-01	24.3675	1	26.8566	0	26.9725	0	24.4884	1	26.7007	0	24.7958	1	
	HMGB3	High mobility group protein B3	1	1	O15347	O15347	1	1	1	22.98	6.5	-0.655838	5.71E-01	23.8956	1	25.6074	1	24.1585	1	24.121	1	27.0442	0	24.4638	1	
	RAC1;RAC2;RAC3	Ras-related C3 botulinum toxin substrate 1;Ras-related C3 botulinum toxin substrate 2;Ras-related C3 botulinum toxin substrate 3	2	2	P63000;P15153;P60763	P63000;P15153;P60763	2;2;1	2;2;1	2;2;1	21.45	10.4	0.0754859	8.20E-01	27.0258	0	27.2953	0	27.0664	0	26.8238	0	27.6473	0	26.6899	0	
	SYAP1	Synapse-associated protein 1	3	3	Q96A49	Q96A49	3	3	3	39.933	7.7	-0.0523904	6.28E-01	27.0066	0	26.8089	0	26.8342	0	27.0188	0	27.0089	0	26.7792	0	
	PRSS3	Trypsin-3	1	1	P35030	P35030	1	1	1	32.528	4.3	0.869966	4.46E-01	24.2531	1	25.0051	1	27.0302	0	24.1096	1	23.7993	1	25.7697	1	
	ZC3H11A	Zinc finger CCCH domain-containing protein 11A	5	5	O75152	O75152	5	5	5	89.13	9	-0.857306	3.20E-01	24.487	1	26.6464	0	26.8466	0	26.9009	0	26.8059	0	26.8451	0	
	HSD17B12	Very-long-chain 3-oxoacyl-CoA reductase	2	2	Q53GQ0	Q53GQ0	2	2	2	34.324	7.1	0.0346724	8.63E-01	26.9352	0	27.0973	0	27.1518	0	27.201	0	27.2056	0	26.6737	0	
	ADD1	Alpha-adducin	4	4	P35611;P35612	P35611	4;1	4;1	4;1	80.954	6.5	-0.718124	4.51E-01	24.8657	1	26.6273	0	24.2854	1	24.9893	1	26.406	0	26.5375	0	
	UBFD1	Ubiquitin domain-containing protein UBFD1	2	2	O14562	O14562	2	2	2	33.382	9.7	0.48924	5.55E-01	25.648	0	25.2417	1	23.9108	1	23.9893	1	25.5391	1	23.8044	1	
	SLC39A14	Zinc transporter ZIP14	2	2	Q15043	Q15043	2	2	2	54.212	5.1	-0.253059	8.61E-01	26.7956	0	23.9832	1	27.116	0	26.8937	0	24.4052	1	27.3552	0	
	STX12	Syntaxin-12	3	3	Q86Y82	Q86Y82	3	3	3	31.642	15.2	0.516332	7.22E-01	28.3477	0	26.961	0	25.0569	1	27.3354	0	24.3665	1	27.1147	0	
	CHMP1A	Charged multivesicular body protein 1a	1	1	Q9HD42	Q9HD42	1	1	1	21.703	4.1	-0.024477	9.80E-01	24.3213	1	24.5949	1	27.0079	0	24.6186	1	25.6568	1	25.722	1	
	NEDD4	E3 ubiquitin-protein ligase NEDD4	6	3	P46934	P46934	6	3	3	149.11	4.5	0.254836	7.73E-01	25.4281	1	26.5713	0	25.2193	1	26.9053	0	24.8538	1	24.695	1	
	SAP30BP	SAP30-binding protein	2	2	Q9UHR5	Q9UHR5	2	2	2	33.87	7.1	0.0114206	9.91E-01	26.3786	0	26.5005	0	26.5232	0	24.5793	1	27.7171	0	27.0716	0	
	TUBA1A;TUBA3C;TUBA3E	Tubulin alpha-1A chain;Tubulin alpha-3C/D chain;Tubulin alpha-3E chain	20	1	Q71U36;Q13748;Q6PEY2	Q71U36;Q13748;Q6PEY2	20;17;13	1;1;1	1;1;1	50.135	44.3	-0.0433687	9.58E-01	26.7252	0	24.7228	1	24.2732	1	24.9888	1	25.6547	1	25.2079	1	60;326;336;370;394
	ARCN1	Coatomer subunit delta	4	4	P48444	P48444	4	4	4	57.21	8.4	-0.169473	6.46E-01	26.1256	1	26.8099	0	27.2777	0	27.0051	0	26.7728	0	26.9438	0	
	SQSTM1	Sequestosome-1	1	1	Q13501	Q13501	1	1	1	47.687	3.2	0.700386	3.28E-01	25.983	1	25.0408	1	26.6428	0	24.6676	1	24.8696	1	26.0283	1	
	MGEA5	Protein O-GlcNAcase	3	3	O60502	O60502	3	3	3	102.91	3.4	-0.502496	6.95E-01	24.374	1	24.5171	1	26.4636	0	24.4939	1	27.5785	0	24.7898	1	
	CLIC1	Chloride intracellular channel protein 1	2	2	O00299	O00299	2	2	2	26.922	8.3	-0.0226707	9.46E-01	27.0752	0	27.1939	0	26.5339	0	27.1732	0	26.4748	0	27.2231	0	
	TOPORS	E3 ubiquitin-protein ligase Topors	3	3	Q9NS56	Q9NS56	3	3	3	119.2	3.9	-0.116181	5.89E-01	27.1125	0	26.5647	0	27.1725	0	26.9904	0	27.1396	0	27.0681	0	
	COPG2	Coatomer subunit gamma-2	3	2	Q9UBF2	Q9UBF2	3	2	2	97.621	3.8	-0.0366001	9.81E-01	25.0758	1	24.8549	1	24.6733	1	27.6905	0	22.6964	1	24.3269	1	
	STRAP	Serine-threonine kinase receptor-associated protein	3	3	Q9Y3F4	Q9Y3F4	3	3	3	38.438	12.3	-0.915028	5.10E-01	23.5927	1	27.0139	0	25.6381	1	24.7901	1	27.3512	0	26.8485	0	
	RFC1	Replication factor C subunit 1	3	3	P35251	P35251	3	3	3	128.25	3.6	0.249319	2.31E-01	26.6144	0	26.6237	0	26.855	0	26.1795	0	26.4387	0	26.7269	0	
	CLUH	Clustered mitochondria protein homolog	5	5	O75153	O75153	5	5	5	146.67	4.2	0.0571219	8.81E-01	26.2556	0	26.7557	0	27.1614	0	27.1273	0	26.2917	0	26.5823	0	
	SMEK1;SMEK2	Serine/threonine-protein phosphatase 4 regulatory subunit 3A;Serine/threonine-protein phosphatase 4 regulatory subunit 3B	2	2	Q6IN85;Q5MIZ7	Q6IN85;Q5MIZ7	2;2	2;2	2;2	95.367	2.4	-0.769855	4.39E-01	24.3364	1	26.9922	0	25.2909	0	26.7914	0	26.721	0	25.4166	0	
	PCBP1;PCBP3	Poly(rC)-binding protein 1;Poly(rC)-binding protein 3	4	2	Q15365;P57721;P57723	Q15365;P57721	4;2;1	2;0;0	2;0;0	37.497	14.6	0.248575	8.46E-01	25.9847	0	25.98	0	27.3648	0	27.0341	0	27.5437	0	24.0059	1	
	RFC2	Replication factor C subunit 2	2	2	P35250	P35250	2	2	2	39.157	5.9	-0.247637	3.93E-01	26.9022	0	26.5198	0	26.2888	0	26.8924	0	27.0983	0	26.463	0	
	RPL29	60S ribosomal protein L29	1	1	P47914	P47914	1	1	1	17.752	9.4	0.401113	6.57E-01	26.8872	0	24.4984	1	24.3185	1	24.5776	1	25.0274	1	24.8956	1	
	GTF3C1	General transcription factor 3C polypeptide 1	6	6	Q12789	Q12789	6	6	6	238.87	3	0.0887712	9.49E-01	27.0609	0	24.459	1	27.3629	0	27.341	0	26.889	0	24.3864	1	
	SYMPK	Symplekin	4	4	Q92797	Q92797	4	4	4	141.15	3.9	-0.885639	2.11E-01	26.3993	0	26.6344	0	24.7532	1	26.6999	0	26.8586	0	26.8853	0	
	SNAP23	Synaptosomal-associated protein 23	5	5	O00161	O00161	5	5	5	23.354	15.6	0.764011	5.41E-01	27.0241	0	27.0257	0	26.2477	1	27.4185	0	26.7849	0	23.802	1	
	PUS7	Pseudouridylate synthase 7 homolog	4	4	Q96PZ0	Q96PZ0	4	4	4	75.035	7.9	-0.515165	4.61E-01	24.9106	1	26.8746	0	26.5942	0	26.8392	0	26.3439	0	26.7418	0	
	PPA1	Inorganic pyrophosphatase	2	2	Q15181	Q15181	2	2	2	32.66	6.6	0.594823	4.40E-01	26.7641	0	26.8498	0	26.9851	0	26.6417	0	27.2405	0	24.9324	1	
	SNRPA;SNRPB2	U1 small nuclear ribonucleoprotein A;U2 small nuclear ribonucleoprotein B	2	2	P09012;P08579	P09012;P08579	2;1	2;1	2;1	31.279	6	-0.546253	6.58E-01	25.0591	1	26.0615	1	23.8554	1	25.2937	1	27.2945	0	24.0267	1	
	MKRN2	Probable E3 ubiquitin-protein ligase makorin-2	2	2	Q9H000	Q9H000	2	2	2	46.94	5.3	0.781039	3.82E-01	23.7161	1	26.2892	0	24.9225	1	24.7589	1	23.994	1	23.8317	1	
	SNW1	SNW domain-containing protein 1	3	3	Q13573	Q13573	3	3	3	61.494	6.7	-0.321184	8.40E-01	24.7377	1	26.5076	0	25.3327	1	27.2594	0	27.2325	0	23.0496	1	
	SSSCA1	Sjoegren syndrome/scleroderma autoantigen 1	3	3	O60232	O60232	3	3	3	21.474	16.1	0.0794608	9.32E-01	26.5417	0	26.5763	0	26.2221	0	27.2193	0	27.2475	0	24.6349	1	
	PSMA1	Proteasome subunit alpha type-1	3	3	P25786	P25786	3	3	3	29.555	11	-0.157786	5.16E-01	26.7511	0	26.6865	0	26.6923	0	26.6339	0	27.3091	0	26.6602	0	
	VTI1B	Vesicle transport through interaction with t-SNAREs homolog 1B	3	3	Q9UEU0	Q9UEU0	3	3	3	26.688	15.5	0.72858	4.03E-01	26.6818	0	27.1718	0	27.0611	0	26.9832	0	27.0325	0	24.7132	1	
	VPS26A	Vacuolar protein sorting-associated protein 26A	4	4	O75436;Q4G0F5	O75436	4;1	4;1	4;1	38.169	15.3	0.487298	3.15E-01	26.9503	0	26.918	0	27.123	0	26.7524	0	25.6923	1	27.0847	0	
	PPP3CA;PPP3CB	Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform;Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform	3	3	Q08209;P16298;P48454	Q08209;P16298	3;2;1	3;2;1	3;2;1	58.687	6	-0.362649	7.98E-01	26.807	0	26.6195	0	24.239	1	27.5357	0	27.0095	0	24.2082	1	
	KIF1B	Kinesin-like protein KIF1B	5	3	O60333	O60333	5	3	3	204.47	2.8	-0.137266	6.11E-01	27.0344	0	26.1888	0	26.5317	0	26.6428	0	26.7928	0	26.7312	0	
	HNRNPUL1	Heterogeneous nuclear ribonucleoprotein U-like protein 1	2	2	Q9BUJ2	Q9BUJ2	2	2	2	95.737	3.4	-0.516132	3.28E-01	25.2055	1	26.6136	0	26.4934	0	26.453	0	26.8238	0	26.5841	0	
	PKP4	Plakophilin-4	3	3	Q99569	Q99569	3	3	3	131.87	2.7	0.177077	9.01E-01	27.4964	0	27.2167	0	23.8526	1	26.7893	0	26.5323	0	24.7129	1	
	EIF3D	Eukaryotic translation initiation factor 3 subunit D	2	2	O15371	O15371	2	2	2	63.972	4.2	-0.767433	5.66E-01	24.3541	1	23.1585	1	25.6435	1	24.6349	1	23.7478	1	27.0757	0	
	PDS5A	Sister chromatid cohesion protein PDS5 homolog A	4	4	Q29RF7	Q29RF7	4	4	4	150.83	4.5	-0.0883058	9.04E-01	26.7031	0	26.8321	0	25.01	1	25.5796	0	26.7496	0	26.4809	0	
	PPP2R5D	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	3	2	Q14738	Q14738	3	3	2	69.991	6	-0.68804	3.15E-01	24.7573	1	26.0444	0	26.7251	0	26.3945	0	26.8565	0	26.3399	0	
	LARP4	La-related protein 4	2	2	Q71RC2	Q71RC2	2	2	2	80.595	4	-0.401748	7.82E-01	24.7834	1	26.7282	0	24.2974	1	23.4009	1	26.8099	0	26.8033	0	
	RNF5	E3 ubiquitin-protein ligase RNF5	2	2	Q99942	Q99942	2	2	2	19.881	12.2	-0.478956	6.22E-01	25.957	1	25.0562	1	24.5292	1	24.5551	1	27.2059	0	25.2182	1	
	CENPF	Centromere protein F	4	4	P49454	P49454	4	4	4	367.76	1.5	-0.344301	7.61E-01	24.1249	1	26.819	0	26.8557	0	26.8783	0	26.772	0	25.1821	1	
	CHORDC1	Cysteine and histidine-rich domain-containing protein 1	2	2	Q9UHD1	Q9UHD1	2	2	2	37.489	8.7	0.0847136	9.51E-01	24.0467	1	27.0245	0	27.5314	0	26.9132	0	24.6955	1	26.7398	0	
	PAF1	RNA polymerase II-associated factor 1 homolog	2	2	Q8N7H5	Q8N7H5	2	2	2	59.975	4.1	-0.116046	9.18E-01	27.3302	0	25.145	1	24.7447	1	26.7895	0	24.5226	1	26.2558	0	
	GIPC1	PDZ domain-containing protein GIPC1	5	5	O14908	O14908	5	5	5	36.049	20.4	-0.452173	6.36E-01	25.1969	1	26.9981	0	25.4382	1	27.1636	0	26.8419	0	24.9842	1	
	KPNA1	Importin subunit alpha-5;Importin subunit alpha-5, N-terminally processed	4	2	P52294	P52294	4	4	2	60.221	5.8	0.301994	3.88E-01	26.8911	0	26.3504	0	26.6875	0	26.5189	0	26.6918	0	25.8124	1	
	CDC73	Parafibromin	5	5	Q6P1J9	Q6P1J9	5	5	5	60.576	9	0.0123355	9.85E-01	25.1852	0	26.9084	0	26.9189	0	25.9536	0	26.7003	0	26.3216	0	
	NUP155	Nuclear pore complex protein Nup155	3	3	O75694	O75694	3	3	3	155.2	3.2	-0.265689	7.91E-01	26.0496	1	24.5378	1	27.1322	0	25.0954	1	26.4287	0	26.9926	0	
	SMS	Spermine synthase	1	1	P52788	P52788	1	1	1	41.268	1.9	-0.663502	6.10E-01	22.6593	1	24.2063	1	26.7538	0	25.3858	1	25.2792	1	24.945	1	
	UBQLN1;UBQLN4	Ubiquilin-1;Ubiquilin-4	3	2	Q9UMX0;Q9NRR5	Q9UMX0;Q9NRR5	3;2	3;2	2;1	62.518	7	-0.552792	1.58E-01	25.5723	1	26.1523	0	26.4478	0	26.3711	0	26.9815	0	26.4781	0	
	HNRNPL	Heterogeneous nuclear ribonucleoprotein L	5	5	P14866	P14866	5	5	5	64.132	12.2	-0.753625	4.08E-01	24.9181	1	25.045	1	26.8965	0	25.4122	1	27.1349	0	26.5734	0	
	TSNAX	Translin-associated protein X	4	4	Q99598	Q99598	4	4	4	33.112	12.4	0.555935	6.94E-01	27.2943	0	23.9287	1	27.1088	0	25.191	1	26.957	0	24.516	1	
	NUP160	Nuclear pore complex protein Nup160	2	2	Q12769	Q12769	2	2	2	162.12	1.7	-0.285447	7.57E-01	24.4511	1	27.0841	0	26.9315	0	26.2268	0	26.5508	0	26.5453	0	
	TOM1L1	TOM1-like protein 1	3	3	O75674	O75674	3	3	3	52.988	7.4	0.279577	7.52E-01	25.4781	1	27.2702	0	26.847	0	26.6421	0	25.0307	1	27.0838	0	
	DNAJA2	DnaJ homolog subfamily A member 2	3	3	O60884	O60884	3	3	3	45.745	9.2	0.162067	4.34E-01	26.7024	0	26.4557	0	26.8298	0	26.5144	0	26.7549	0	26.2324	0	
	TTC1	Tetratricopeptide repeat protein 1	3	3	Q99614	Q99614	3	3	3	33.526	12	-0.164904	6.28E-01	26.6002	0	26.4392	0	26.1869	0	26.6717	0	27.0209	0	26.0283	0	
	USP11	Ubiquitin carboxyl-terminal hydrolase 11	4	4	P51784;Q13107;Q9Y4E8	P51784	4;1;1	4;1;1	4;1;1	109.82	4.9	-0.272256	5.93E-01	25.2514	1	26.6207	0	26.697	0	26.4297	0	26.4825	0	26.4737	0	
	UBA2	SUMO-activating enzyme subunit 2	5	5	Q9UBT2	Q9UBT2	5	5	5	71.223	8	0.542544	5.57E-01	24.8233	1	27.5067	0	26.2045	0	26.0999	0	24.9618	1	25.845	1	
	TOX;TOX3;TOX4	Thymocyte selection-associated high mobility group box protein TOX;TOX high mobility group box family member 3;TOX high mobility group box family member 4	1	1	O94900;O15405;O94842	O94900;O15405;O94842	1;1;1	1;1;1	1;1;1	57.512	2.5	0.132825	8.88E-01	24.0157	1	24.8742	1	26.3401	0	24.004	1	24.8618	1	25.9658	1	
	DDI2	Protein DDI1 homolog 2	2	2	Q5TDH0	Q5TDH0	2	2	2	44.522	5.8	-0.80039	2.96E-01	26.6019	0	24.6886	1	26.7028	0	26.6046	0	27.0168	0	26.773	0	
	LRPAP1	Alpha-2-macroglobulin receptor-associated protein	2	2	P30533	P30533	2	2	2	41.465	4.8	-0.674347	2.86E-01	26.6431	0	25.0235	1	26.6447	0	26.9039	0	26.5928	0	26.8376	0	
	LMAN1	Protein ERGIC-53	2	2	P49257	P49257	2	2	2	57.548	2.4	-0.771802	1.78E-01	25.1454	1	26.3232	0	26.6674	0	26.6703	0	26.7636	0	27.0174	0	
	APEX1	DNA-(apurinic or apyrimidinic site) lyase;DNA-(apurinic or apyrimidinic site) lyase, mitochondrial	2	2	P27695	P27695	2	2	2	35.554	8.2	0.0880674	9.12E-01	27.1774	0	24.903	1	27.0539	0	26.3744	0	26.0348	0	26.4609	0	
	SPDL1	Protein Spindly	3	3	Q96EA4	Q96EA4	3	3	3	70.171	6	0.872356	5.17E-01	23.3056	1	27.0689	0	24.518	1	23.0587	1	24.4321	1	24.7846	1	
	NOL11	Nucleolar protein 11	2	2	Q9H8H0	Q9H8H0	2	2	2	81.123	2.4	-0.648136	5.48E-01	26.6891	1	24.4439	1	24.0779	1	25.0386	1	26.8255	0	25.2912	1	
	RPS8	40S ribosomal protein S8	4	4	P62241	P62241	4	4	4	24.205	22.6	-0.571423	3.76E-01	25.8604	0	26.604	0	26.3691	0	27.3152	0	27.4425	0	25.7901	0	
	CHEK1	Serine/threonine-protein kinase Chk1	2	2	O14757	O14757	2	2	2	54.433	5	0.121482	1.51E-01	26.5326	0	26.7044	0	26.6162	0	26.5662	0	26.4059	0	26.5167	0	
	CASP3	Caspase-3;Caspase-3 subunit p17;Caspase-3 subunit p12	1	1	P42574	P42574	1	1	1	31.608	4	0.655821	3.93E-01	24.1916	1	25.0474	1	26.2331	0	24.0061	1	24.3301	1	25.1684	1	
	NCAPH	Condensin complex subunit 2	2	2	Q15003	Q15003	2	2	2	82.562	2.8	-0.585134	5.77E-01	26.5404	0	24.8415	1	25.5509	1	24.5768	1	27.1726	0	26.9389	0	
	HSF2	Heat shock factor protein 2	3	3	Q03933	Q03933	3	3	3	60.348	5.8	0.848464	4.92E-01	24.8527	1	27.2765	0	23.4827	1	24.6879	1	24.1414	1	24.2372	1	
	HNRNPAB	Heterogeneous nuclear ribonucleoprotein A/B	1	1	Q99729	Q99729	1	1	1	36.224	3.9	0.983225	3.45E-01	27.0766	0	23.982	1	25.2992	1	24.4317	1	24.1321	1	24.8444	1	
	VPS45	Vacuolar protein sorting-associated protein 45	4	4	Q9NRW7	Q9NRW7	4	4	4	65.076	8.9	-0.416816	8.78E-02	26.3393	0	25.7885	0	26.0091	0	26.4099	0	26.6442	0	26.3332	0	
	RNF123	E3 ubiquitin-protein ligase RNF123	3	3	Q5XPI4	Q5XPI4	3	3	3	148.51	3.2	0.536007	6.49E-01	26.961	0	24.2951	1	26.8559	0	24.8255	1	26.8173	0	24.8613	1	
	NCBP1	Nuclear cap-binding protein subunit 1	2	2	Q09161	Q09161	2	2	2	91.838	2.8	0.0537281	9.24E-01	26.1425	1	24.903	1	25.9432	1	26.327	0	25.3802	1	25.1203	1	
