leading	Gene names	Protein names	Peptides	Unique peptides	Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Mol. weight [kDa]	Sequence coverage [%]	Fold Change RNAi/CONTROL	p-value	LFQ intensity RNAi_1	imputed (0=no/1=yes)	LFQ intensity RNAi_2	imputed (0=no/1=yes)	LFQ intensity RNAi_3	imputed (0=no/1=yes)	LFQ intensity CONTROL_1	imputed (0=no/1=yes)	LFQ intensity CONTROL_2	imputed (0=no/1=yes)	LFQ intensity CONTROL_3	imputed (0=no/1=yes)	GlyGly (K) site positions
	COG5	Conserved oligomeric Golgi complex subunit 5	10	10	Q9UP83	Q9UP83	10	10	10	92.742	19.4	0.956029207801963	7.23E-01	23.253	0	23.1776	0	23.5349	0	23.6147	0	23.3856	0	23.1598	0	
	CNOT1	CCR4-NOT transcription complex subunit 1	11	11	A5YKK6	A5YKK6	11	11	11	266.94	5.4	0.735237878791587	3.68E-01	23.8046	0	22.7948	0	23.6712	0	24.2681	0	23.2768	0	24.0569	0	
	HTATSF1	HIV Tat-specific factor 1	8	8	O43719	O43719	8	8	8	85.852	12.5	1.04682922013873	8.74E-01	23.1506	0	24.1913	0	23.4211	0	23.4515	0	23.9612	0	23.1523	0	
	HBS1L	HBS1-like protein	8	8	Q9Y450	Q9Y450	8	8	8	75.472	15.4	1.06989884383924	4.76E-01	23.6643	0	23.3385	0	23.4922	0	23.438	0	23.2462	0	23.5183	0	
	COPG2	Coatomer subunit gamma-2	10	8	Q9UBF2	Q9UBF2	10	8	8	97.621	16.1	0.751210430523483	2.49E-01	22.5542	0	23.4868	0	23.2473	0	23.3688	0	23.4012	0	23.7563	0	
	PUS7	Pseudouridylate synthase 7 homolog	9	9	Q96PZ0	Q96PZ0	9	9	9	75.035	17.1	1.05605926530376	6.79E-01	23.439	0	23.3189	0	23.6481	0	23.6181	0	23.113	0	23.4389	0	
	TPM4	Tropomyosin alpha-4 chain	12	4	P67936	P67936	12	4	4	28.521	35.1	0.892801279592652	7.30E-01	22.6851	0	24.021	0	23.3617	0	23.8417	0	23.6034	0	23.1134	0	
	RPRD1B	Regulation of nuclear pre-mRNA domain-containing protein 1B	6	6	Q9NQG5	Q9NQG5	6	6	6	36.899	30.1	1.04961518719193	6.21E-01	23.7275	0	23.5701	0	23.6684	0	23.4981	0	23.827	0	23.4314	0	
	DHPS	Deoxyhypusine synthase	6	6	P49366	P49366	6	6	6	40.97	23.6	0.780368798007549	5.91E-01	22.2022	0	24.1672	0	22.9655	0	23.1076	0	23.8674	0	23.4331	0	
	NEDD4L	E3 ubiquitin-protein ligase NEDD4-like	10	8	Q96PU5	Q96PU5	10	10	8	111.93	12.4	1.22729919773977	5.37E-01	23.4297	0	24.2971	0	22.9151	0	23.3861	0	23.4596	0	22.9097	0	
	POLA2	DNA polymerase alpha subunit B	5	5	Q14181	Q14181	5	5	5	65.947	13.2	1.52225916611809	1.93E-01	23.639	0	23.7081	0	24.3895	0	22.8341	0	23.2059	0	23.8778	0	
	ASCC2	Activating signal cointegrator 1 complex subunit 2	9	9	Q9H1I8	Q9H1I8	9	9	9	86.359	16.8	1.17567393972618	7.30E-01	22.6253	0	23.6811	0	23.6996	0	22.0841	0	23.8167	0	23.4048	0	
	ERC1	ELKS/Rab6-interacting/CAST family member 1	8	8	Q8IUD2;O15083	Q8IUD2	8;1	8;1	8;1	128.08	9.5	0.85130617484784	3.72E-01	23.3819	0	23.2902	0	23.3741	0	23.2304	0	24.0132	0	23.4995	0	
	SRSF1	Serine/arginine-rich splicing factor 1	4	4	Q07955	Q07955	4	4	4	27.744	16.1	1.01013982030067	9.16E-01	23.4849	0	23.753	0	23.3639	0	23.4085	0	23.5309	0	23.6187	0	
	TOMM34	Mitochondrial import receptor subunit TOM34	5	5	Q15785	Q15785	5	5	5	34.559	22.3	0.900695900394118	6.23E-01	23.2202	0	23.7371	0	23.0894	0	23.1639	0	23.8654	0	23.4701	0	
	TRIM33	E3 ubiquitin-protein ligase TRIM33	9	9	Q9UPN9	Q9UPN9	9	9	9	122.53	9.8	0.858707680038191	5.43E-01	23.5049	0	23.5533	0	22.9477	0	23.79	0	23.8551	0	23.0201	0	
	GGA1	ADP-ribosylation factor-binding protein GGA1	6	5	Q9UJY5	Q9UJY5	6	6	5	70.383	12.5	0.840659805366761	4.99E-01	23.4238	0	23.5526	0	22.6373	0	23.3414	0	23.804	0	23.2196	0	
	UAP1	UDP-N-acetylhexosamine pyrophosphorylase;UDP-N-acetylgalactosamine pyrophosphorylase;UDP-N-acetylglucosamine pyrophosphorylase	5	5	Q16222;Q3KQV9	Q16222	5;1	5;1	5;1	58.768	9	1.22863467050091	5.22E-01	23.4278	0	23.9861	0	23.3073	0	22.5903	0	23.8522	0	23.3875	0	
	TRIM24	Transcription intermediary factor 1-alpha	8	8	O15164	O15164	8	8	8	116.83	9.9	0.801693676566337	1.29E-01	23.6152	0	23.3126	0	23.2428	0	23.8167	0	23.8455	0	23.465	0	
	RAC1;RAC2;RAC3	Ras-related C3 botulinum toxin substrate 1;Ras-related C3 botulinum toxin substrate 2;Ras-related C3 botulinum toxin substrate 3	4	4	P63000;P15153;P60763	P63000;P15153;P60763	4;3;3	4;3;3	4;3;3	21.45	19.8	1.42598519166607	2.73E-01	24.2859	0	23.9004	0	23.3801	0	23.8196	0	22.7719	0	23.4391	0	
	EHD1	EH domain-containing protein 1	10	5	Q9H4M9;Q9NZN4	Q9H4M9	10;1	10;1	5;0	60.626	24	1.06263710897151	8.73E-01	23.3415	0	23.2472	0	23.2119	0	22.3411	0	24.1078	0	23.0888	0	
	RPS6	40S ribosomal protein S6	5	5	P62753	P62753	5	5	5	28.68	17.7	1.71467600611942	1.10E-01	23.554	0	24.1212	0	23.8634	0	22.9859	0	23.6982	0	22.5207	0	
	CTPS1	CTP synthase 1	2	2	P17812	P17812	2	2	2	66.69	4.4	1.38646769340511	5.51E-01	23.9303	0	24.2307	0	22.2039	0	22.2684	0	23.3158	0	23.3665	0	
	MID1	E3 ubiquitin-protein ligase Midline-1	4	4	O15344	O15344	4	4	4	75.25	6	1.16668169080304	3.51E-01	23.3652	0	23.3119	0	23.7945	0	23.5487	0	23.0621	0	23.1935	0	
	DNM1L	Dynamin-1-like protein	7	7	O00429	O00429	7	7	7	81.876	17.1	1.23032119216739	6.84E-02	23.2876	0	23.636	0	23.5905	0	23.2077	0	23.116	0	23.2932	0	
	HIST1H2BL;HIST1H2BM;HIST1H2BN;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;H2BFS;HIST1H2BK	Histone H2B type 1-L;Histone H2B type 1-M;Histone H2B type 1-N;Histone H2B type 1-H;Histone H2B type 2-F;Histone H2B type 1-C/E/F/G/I;Histone H2B type 1-D;Histone H2B type F-S;Histone H2B type 1-K	5	1	Q99880;Q99879;Q99877;Q93079;Q5QNW6;P62807;P58876;P57053;O60814	Q99880;Q99879;Q99877;Q93079;Q5QNW6;P62807;P58876;P57053;O60814	5;5;5;5;5;5;5;5;5	1;1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1;1	13.952	40.5	0.579828840707434	6.46E-01	20.4605	1	20.1808	1	20.6429	1	19.1288	1	24.3084	0	20.2059	1	
	METAP2	Methionine aminopeptidase 2	5	5	P50579	P50579	5	5	5	52.891	12.6	0.687120961465367	1.68E-01	22.8732	0	22.8286	0	22.445	0	23.8413	0	22.9628	0	22.9667	0	
	CAPZA1	F-actin-capping protein subunit alpha-1	3	2	P52907	P52907	3	3	2	32.922	15	0.975678335940939	8.88E-01	23.576	0	23.0723	0	23.8611	0	23.5622	0	23.6187	0	23.435	0	
	SLC16A1	Monocarboxylate transporter 1	2	2	P53985	P53985	2	2	2	53.944	3	1.66553307030584	1.75E-01	23.8906	0	24.0598	0	23.0325	0	23.1552	0	23.3174	0	22.3022	0	
	NUDT5	ADP-sugar pyrophosphatase	5	5	Q9UKK9	Q9UKK9	5	5	5	24.327	27.4	1.04292123161786	7.76E-01	23.6617	0	23.2228	0	23.6949	0	23.5812	0	23.21	0	23.6063	0	
	EXOC2	Exocyst complex component 2	9	9	Q96KP1	Q96KP1	9	9	9	104.07	10.6	0.997228818232371	9.87E-01	23.1172	0	23.5457	0	23.1333	0	23.5443	0	22.903	0	23.3609	0	
	SMARCA1	Probable global transcription activator SNF2L1	19	9	P28370	P28370	19	9	9	122.6	16.5	1.18319839455251	5.02E-01	24.064	0	23.3192	0	23.9593	0	23.7815	0	23.0715	0	23.7615	0	
	NCBP1	Nuclear cap-binding protein subunit 1	8	8	Q09161	Q09161	8	8	8	91.838	10.8	1.09596216941794	6.80E-01	23.5708	0	23.0366	0	23.2518	0	23.5467	0	22.6787	0	23.2371	0	
	SHQ1	Protein SHQ1 homolog	3	3	Q6PI26	Q6PI26	3	3	3	65.124	10.4	0.93051092888322	9.46E-01	20.3368	1	23.8925	0	24.1157	0	21.7307	0	24.304	0	22.6222	0	
	ELP3	Elongator complex protein 3	6	6	Q9H9T3	Q9H9T3	6	6	6	62.258	12.4	0.827912381745921	3.23E-01	23.3868	0	22.89	0	23.2044	0	23.5345	0	23.0584	0	23.7057	0	
	SETDB1	Histone-lysine N-methyltransferase SETDB1	7	7	Q15047	Q15047	7	7	7	143.16	5.3	0.997906270334565	9.93E-01	23.0919	0	23.7788	0	22.9819	0	23.164	0	23.7263	0	22.9714	0	
	CDK2	Cyclin-dependent kinase 2	8	5	P24941;Q00534;Q96Q40;O94921;Q07002;Q00536;Q00537;Q9NYV4;Q14004	P24941	8;1;1;1;1;1;1;1;1	6;0;0;0;0;0;0;0;0	5;0;0;0;0;0;0;0;0	33.929	27.9	0.969940530599006	8.19E-01	23.4604	0	22.9109	0	23.41	0	23.3209	0	23.2231	0	23.3695	0	
	AKAP9	A-kinase anchor protein 9	14	14	Q99996	Q99996	14	14	14	453.66	4.7	0.803392556574432	2.02E-01	23.4506	0	23.035	0	23.5065	0	23.6597	0	23.889	0	23.3909	0	
	HINT3	Histidine triad nucleotide-binding protein 3	3	3	Q9NQE9	Q9NQE9	3	3	3	20.361	21.4	0.868397212431678	3.08E-01	23.5806	0	23.0985	0	23.1183	0	23.4105	0	23.6177	0	23.3798	0	
	ALDH7A1	Alpha-aminoadipic semialdehyde dehydrogenase	6	6	P49419	P49419	6	6	6	58.486	13.7	0.884215543157004	5.14E-01	22.8932	0	23.4237	0	23.2679	0	23.26	0	23.7465	0	23.1108	0	
	STX10	Syntaxin-10	4	4	O60499	O60499	4	4	4	28.114	24.9	1.07581126438804	8.16E-01	22.9224	0	23.3292	0	23.9078	0	23.8634	0	23.1921	0	22.7877	0	
	FAM208A	Protein FAM208A	13	13	Q9UK61	Q9UK61	13	13	13	189.03	8.9	0.93010596894357	3.60E-01	23.4759	0	23.4109	0	23.5705	0	23.5254	0	23.7681	0	23.4774	0	
	BICD2	Protein bicaudal D homolog 2	13	13	Q8TD16;Q96G01	Q8TD16	13;1	13;1	13;1	93.532	17.7	0.940016704864659	5.20E-01	23.0558	0	22.8015	0	23.2239	0	23.1793	0	23.0854	0	23.0842	0	
	RPL4	60S ribosomal protein L4	6	6	P36578	P36578	6	6	6	47.697	12.2	0.850793549319347	5.94E-01	22.6463	0	23.8034	0	22.7493	0	23.2516	0	23.6006	0	23.0462	0	
	CBR1	Carbonyl reductase [NADPH] 1	8	6	P16152	P16152	8	8	6	30.375	39	0.870820333678173	6.71E-02	23.4273	0	23.1836	0	23.3204	0	23.4347	0	23.5491	0	23.5462	0	
	MAGED4	Melanoma-associated antigen D4	11	9	Q96JG8	Q96JG8	11	9	9	81.377	18.9	0.747470734438845	2.35E-01	23.2597	0	23.1556	0	23.1705	0	23.3791	0	24.2081	0	23.2582	0	
	NT5DC1	5-nucleotidase domain-containing protein 1	3	3	Q5TFE4	Q5TFE4	3	3	3	51.844	11	0.966322125662668	8.19E-01	23.3566	0	22.9591	0	23.4991	0	23.2039	0	23.5641	0	23.1951	0	
	SNRPA	U1 small nuclear ribonucleoprotein A	3	2	P09012	P09012	3	3	2	31.279	9.2	1.04950875380732	7.43E-01	23.624	0	23.7397	0	23.1063	0	23.3427	0	23.4544	0	23.4638	0	
	NOP56	Nucleolar protein 56	7	7	O00567	O00567	7	7	7	66.049	12.6	0.88838134293277	7.95E-01	22.4941	0	23.8995	0	22.5881	0	23.1184	0	23.9037	0	22.4718	0	
	EIF2A	Eukaryotic translation initiation factor 2A;Eukaryotic translation initiation factor 2A, N-terminally processed	10	10	Q9BY44	Q9BY44	10	10	10	64.989	19.7	0.756243635077794	1.64E-01	23.0896	0	22.8063	0	22.6137	0	23.5157	0	23.3329	0	22.8702	0	
	UGGT1	UDP-glucose:glycoprotein glucosyltransferase 1	10	10	Q9NYU2	Q9NYU2	10	10	10	177.19	10	0.995243949006416	9.77E-01	23.3312	0	23.3541	0	23.8579	0	23.8212	0	23.3938	0	23.3488	0	
	DNAJC8	DnaJ homolog subfamily C member 8	4	4	O75937	O75937	4	4	4	29.841	16.2	1.59909206287486	5.87E-01	22.9752	0	23.7274	0	22.8109	0	23.274	0	23.9088	0	20.299	1	
	IGF2R	Cation-independent mannose-6-phosphate receptor	10	10	P11717	P11717	10	10	10	274.37	4.3	0.990030447649983	9.22E-01	23.5564	0	23.6012	0	23.2304	0	23.4394	0	23.6234	0	23.3685	0	
	TMUB1	Transmembrane and ubiquitin-like domain-containing protein 1	4	4	Q9BVT8	Q9BVT8	4	4	4	26.261	21.5	1.01708982680151	9.11E-01	22.9729	0	23.2683	0	23.6798	0	23.2435	0	23.2814	0	23.3228	0	
	KIAA1279	KIF1-binding protein	6	6	Q96EK5	Q96EK5	6	6	6	71.813	11.4	0.913787111926537	3.70E-01	23.2867	0	22.9453	0	22.8932	0	23.1514	0	23.2432	0	23.1208	0	
	CAD	CAD protein;Glutamine-dependent carbamoyl-phosphate synthase;Aspartate carbamoyltransferase;Dihydroorotase	10	10	P27708	P27708	10	10	10	242.98	5.7	0.714919644422761	6.19E-01	23.4526	0	22.0072	0	23.8436	0	24.3908	0	22.1776	0	24.1875	0	
	WASF2	Wiskott-Aldrich syndrome protein family member 2	4	4	Q9Y6W5	Q9Y6W5	4	4	4	54.283	12.2	1.22180919254589	1.94E-01	23.1803	0	23.6419	0	23.5218	0	22.9225	0	23.3403	0	23.214	0	
	CEP290	Centrosomal protein of 290 kDa	13	13	O15078	O15078	13	13	13	290.38	6	0.937670792545801	3.83E-01	23.4936	0	23.1918	0	23.4541	0	23.4746	0	23.4803	0	23.4633	0	
	ALDH3A2	Fatty aldehyde dehydrogenase	6	6	P51648	P51648	6	6	6	54.847	11.3	0.913400193210138	5.07E-01	23.1958	0	23.1998	0	23.5532	0	23.6919	0	23.4228	0	23.2261	0	
	HNRNPL	Heterogeneous nuclear ribonucleoprotein L	5	5	P14866	P14866	5	5	5	64.132	11	1.52936631126989	1.76E-01	23.8776	0	23.7236	0	22.9527	0	23.2825	0	22.4609	0	22.9716	0	
	DDX21	Nucleolar RNA helicase 2	8	8	Q9NR30;Q9BQ39	Q9NR30	8;1	8;1	8;1	87.343	11.7	1.10743114392982	6.47E-01	23.42	0	23.4334	0	22.9099	0	23.1777	0	23.488	0	22.6559	0	
	AKAP12	A-kinase anchor protein 12	9	9	Q02952	Q02952	9	9	9	191.48	7.8	0.833269454086383	2.22E-01	23.2713	0	23.1359	0	23.5717	0	23.4457	0	23.4757	0	23.847	0	
	SF1	Splicing factor 1	6	6	Q15637	Q15637	6	6	6	68.329	14.4	1.46122262792546	1.03E-01	23.407	0	23.7591	0	23.4904	0	22.6474	0	23.4529	0	22.9147	0	
	POLD1	DNA polymerase delta catalytic subunit	13	13	P28340	P28340	13	13	13	123.63	16.5	0.986341950529637	9.18E-01	23.5145	0	23.128	0	23.5572	0	23.5169	0	23.5577	0	23.1846	0	
	ATP5A1	ATP synthase subunit alpha, mitochondrial	4	4	P25705	P25705	4	4	4	59.75	10.5	1.07052471252661	9.00E-01	19.962	1	19.5974	1	21.0922	1	19.0145	1	20.3359	1	21.0063	0	
	AASDHPPT	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	4	4	Q9NRN7	Q9NRN7	4	4	4	35.776	13.6	0.939727191780678	5.11E-01	23.3265	0	23.2859	0	23.2869	0	23.1522	0	23.57	0	23.4461	0	
	PRKCSH	Glucosidase 2 subunit beta	4	4	P14314	P14314	4	4	4	59.425	7.8	0.804420080068416	2.93E-01	22.4414	0	22.919	0	22.8913	0	23.4005	0	23.1107	0	22.6823	0	
	HLA-A	HLA class I histocompatibility antigen, A-69 alpha chain;HLA class I histocompatibility antigen, A-2 alpha chain;HLA class I histocompatibility antigen, A-68 alpha chain;HLA class I histocompatibility antigen, A-74 alpha chain;HLA class I histocompatibility antigen, A-66 alpha chain;HLA class I histocompatibility antigen, A-34 alpha chain;HLA class I histocompatibility antigen, A-33 alpha chain;HLA class I histocompatibility antigen, A-31 alpha chain	4	1	P10316;P01892;P01891;P30459;P30457;P30453;P16190;P16189;P30512;P30456;P30450;P18462;P10314	P10316;P01892;P01891;P30459;P30457;P30453;P16190;P16189	4;4;3;2;2;2;2;2;1;1;1;1;1	4;4;3;2;2;2;2;2;1;1;1;1;1	1;1;1;0;0;0;0;0;0;0;0;0;0	40.976	12.9	1.18143806474187	6.21E-01	23.2758	0	22.71	0	23.9524	0	23.5385	0	22.6044	0	23.0737	0	
	BAP1	Ubiquitin carboxyl-terminal hydrolase BAP1	9	9	Q92560	Q92560	9	9	9	80.361	17	0.884349776585865	3.04E-01	22.881	0	23.1672	0	23.3508	0	23.2775	0	23.221	0	23.4325	0	
	TPBG	Trophoblast glycoprotein	4	4	Q13641	Q13641	4	4	4	46.031	13.8	1.13628914821727	8.55E-01	22.0303	0	23.6332	0	22.53	0	21.0945	0	23.9265	0	22.6195	0	
	AIP	AH receptor-interacting protein	5	5	O00170	O00170	5	5	5	37.636	17.3	0.914896849304256	9.09E-02	23.2731	0	23.1941	0	23.3072	0	23.4253	0	23.4415	0	23.2925	0	
	CPSF7	Cleavage and polyadenylation specificity factor subunit 7	6	6	Q8N684	Q8N684	6	6	6	52.049	17.8	1.08302459029176	2.78E-01	23.2886	0	23.1066	0	23.423	0	23.1646	0	23.1579	0	23.1504	0	
	DDX3X;DDX3Y	ATP-dependent RNA helicase DDX3X;ATP-dependent RNA helicase DDX3Y	9	8	O00571;O15523	O00571;O15523	9;6	8;5	8;5	73.243	17.2	1.49992358172019	4.25E-01	22.9499	0	24.0417	0	23.622	0	21.8382	0	23.7708	0	23.2499	0	
	THOC2	THO complex subunit 2	6	6	Q8NI27	Q8NI27	6	6	6	182.77	4.6	0.890176302351741	4.06E-01	23.4257	0	23.0996	0	23.4102	0	23.6155	0	23.6363	0	23.1872	0	
	JAK1	Tyrosine-protein kinase JAK1	8	8	P23458	P23458	8	8	8	133.28	8.8	0.979533338032317	9.50E-01	23.6435	0	22.7656	0	23.952	0	23.8768	0	22.9762	0	23.5975	0	
	ELMO2	Engulfment and cell motility protein 2	10	8	Q96JJ3	Q96JJ3	10	10	8	82.614	19.7	0.849100954849248	2.00E-01	23.0345	0	22.9934	0	22.8495	0	23.3995	0	22.919	0	23.2669	0	
	NISCH	Nischarin	13	13	Q9Y2I1	Q9Y2I1	13	13	13	166.63	12.6	0.777204952932857	4.74E-01	22.8923	0	23.7651	0	22.4302	0	23.2829	0	23.8564	0	23.0392	0	
	THOP1	Thimet oligopeptidase	8	8	P52888	P52888	8	8	8	78.839	16.1	1.24136295630617	7.50E-02	23.4566	0	23.2184	0	23.6286	0	23.0177	0	23.1564	0	23.1937	0	
	KDM5C	Lysine-specific demethylase 5C	12	12	P41229;Q9BY66	P41229	12;3	12;3	12;3	175.72	11.7	0.935187725833491	5.70E-01	23.0755	0	23.5679	0	23.3568	0	23.3054	0	23.5213	0	23.4635	0	
	GRK6	G protein-coupled receptor kinase 6	7	7	P43250;P34947	P43250	7;1	7;1	7;1	65.99	19.1	0.538503639338926	4.93E-01	23.19	0	23.6478	0	19.8909	1	23.2869	0	23.0048	0	23.1158	0	
	RABEP1	Rab GTPase-binding effector protein 1	10	10	Q15276	Q15276	10	10	10	99.289	15.9	0.93085734816273	6.92E-01	23.3362	0	23.2765	0	22.7102	0	23.172	0	23.4663	0	22.9948	0	
	RPS6KA3	Ribosomal protein S6 kinase alpha-3	9	5	P51812;Q15349;Q9UK32;O60307;Q9Y2H9;Q6P0Q8;O15021	P51812	9;2;2;1;1;1;1	9;2;2;1;1;1;1	5;0;1;0;0;0;0	83.735	12.3	1.12464680919668	2.51E-01	23.3659	0	23.457	0	23.2099	0	23.0603	0	23.0824	0	23.3817	0	
	PTOV1	Prostate tumor-overexpressed gene 1 protein	3	3	Q86YD1	Q86YD1	3	3	3	46.868	12.5	0.931777242527343	8.61E-01	23.9682	0	22.9529	0	22.7391	0	23.8585	0	22.5508	0	23.5566	0	
	CHD4	Chromodomain-helicase-DNA-binding protein 4	10	8	Q14839;Q8TDI0	Q14839	10;4	10;4	8;3	218	5.9	1.14674927872254	6.22E-01	23.4918	0	23.7345	0	23.1268	0	22.8474	0	23.8964	0	23.0166	0	
	TRIM23	E3 ubiquitin-protein ligase TRIM23	8	8	P36406	P36406	8	8	8	64.066	13.8	1.02620289456953	9.09E-01	23.4237	0	23.0092	0	23.6708	0	23.7055	0	22.8924	0	23.3939	0	
	NAA25	N-alpha-acetyltransferase 25, NatB auxiliary subunit	4	4	Q14CX7	Q14CX7	4	4	4	112.29	6.8	1.10058990428957	9.32E-01	20.5775	1	23.3675	0	23.1215	0	23.4073	0	23.5005	0	19.7438	1	
	NOL11	Nucleolar protein 11	7	7	Q9H8H0	Q9H8H0	7	7	7	81.123	12.8	0.997307482892787	9.96E-01	23.5392	0	22.1895	0	23.077	0	23.8549	0	21.9043	0	23.0582	0	
	PACSIN2	Protein kinase C and casein kinase substrate in neurons protein 2	7	7	Q9UNF0	Q9UNF0	7	7	7	55.738	12.8	1.06531818999736	6.46E-01	23.0039	0	23.1969	0	22.8382	0	22.8829	0	23.2031	0	22.6792	0	
	CDC42BPA	Serine/threonine-protein kinase MRCK alpha	13	11	Q5VT25	Q5VT25	13	13	11	197.3	9.8	0.843681867283949	4.17E-01	23.4581	0	22.9513	0	23.0744	0	23.7468	0	23.4886	0	22.984	0	
	GNAQ	Guanine nucleotide-binding protein G(q) subunit alpha	7	4	P50148	P50148	7	4	4	42.142	20.9	0.924310194356539	7.93E-01	23.4893	0	22.8165	0	23.5676	0	23.2634	0	22.9198	0	24.0308	0	
	TRIM37	E3 ubiquitin-protein ligase TRIM37	8	8	O94972	O94972	8	8	8	107.9	11.6	1.13471264877014	5.11E-01	23.1854	0	23.5978	0	23.4974	0	22.8411	0	23.6014	0	23.2911	0	689
	ATP6V0D1	V-type proton ATPase subunit d 1	5	5	P61421	P61421	5	5	5	40.329	12.8	1.04160299361921	9.14E-01	23.5037	0	22.7222	0	23.8375	0	23.815	0	22.536	0	23.536	0	
	AP3D1	AP-3 complex subunit delta-1	5	5	O14617	O14617	5	5	5	130.16	6.3	1.12357700200517	6.56E-01	23.2679	0	23.1558	0	23.5403	0	23.0531	0	23.7687	0	22.6378	0	
	EIF5A;EIF5A2	Eukaryotic translation initiation factor 5A-1;Eukaryotic translation initiation factor 5A-2	4	4	P63241;Q9GZV4;Q6IS14	P63241;Q9GZV4	4;2;1	4;2;1	4;2;1	16.832	28.6	1.56029843854046	6.66E-02	23.2886	0	23.9335	0	23.8697	0	22.7485	0	23.2317	0	23.1861	0	
	MPDZ	Multiple PDZ domain protein	11	10	O75970	O75970	11	11	10	221.62	7.5	0.875556994951874	6.82E-01	22.6861	0	23.4723	0	22.8725	0	23.1151	0	23.873	0	22.6181	0	
	SNRPD3	Small nuclear ribonucleoprotein Sm D3	3	3	P62318	P62318	3	3	3	13.916	20.6	1.11859361463629	9.26E-01	20.2319	1	23.2336	0	23.0926	0	23.2641	0	23.4214	0	19.3875	1	
	GSTM3	Glutathione S-transferase Mu 3	5	4	P21266;P46439	P21266	5;1	5;1	4;0	26.559	23.6	1.46723707564702	1.13E-01	23.2026	0	23.6205	0	23.768	0	22.5678	0	23.2919	0	23.0721	0	
	EXOC5	Exocyst complex component 5	10	10	O00471	O00471	10	10	10	81.852	16.8	1.01835642964485	8.23E-01	23.0234	0	23.2864	0	23.2587	0	23.0272	0	23.2718	0	23.1908	0	
	FYN	Tyrosine-protein kinase Fyn	6	4	P06241;P12931;P06239	P06241	6;2;1	6;2;1	4;0;0	60.761	13.8	0.642106273817272	1.07E-01	22.4433	0	22.9537	0	22.4646	0	23.1893	0	23.7397	0	22.8499	0	
	PRMT3	Protein arginine N-methyltransferase 3	6	6	O60678	O60678	6	6	6	59.875	14.3	1.0437479036782	6.91E-01	22.86	0	23.1584	0	23.2829	0	23.0221	0	23.1702	0	22.9237	0	
	PRKAR2A	cAMP-dependent protein kinase type II-alpha regulatory subunit	8	7	P13861	P13861	8	8	7	45.518	26.5	0.987254743783277	9.54E-01	23.2617	0	22.9508	0	23.8316	0	23.0881	0	23.6319	0	23.3797	0	
	EPHA7	Ephrin type-A receptor 7	7	7	Q15375;Q5JZY3;P29323	Q15375	7;1;1	7;1;1	7;1;1	112.1	8.9	1.07949233540838	7.47E-01	23.5107	0	22.6328	0	23.2087	0	23.2637	0	22.6381	0	23.1195	0	
	KLHL11	Kelch-like protein 11	4	4	Q9NVR0	Q9NVR0	4	4	4	80.147	7.3	1.0805703490978	8.00E-01	23.6264	0	22.9247	0	23.7079	0	23.3094	0	22.7347	0	23.8795	0	
	VTA1	Vacuolar protein sorting-associated protein VTA1 homolog	3	3	Q9NP79	Q9NP79	3	3	3	33.879	10.4	0.836273063863528	3.32E-01	23.1193	0	23.0063	0	22.8664	0	23.4395	0	23.5135	0	22.8129	0	
	FAR1	Fatty acyl-CoA reductase 1	7	7	Q8WVX9	Q8WVX9	7	7	7	59.356	15.3	1.16264930821779	3.09E-01	23.5167	0	22.9321	0	23.2516	0	22.9357	0	22.938	0	23.1744	0	
	MRE11A	Double-strand break repair protein MRE11A	8	8	P49959	P49959	8	8	8	80.592	13.6	1.39721496495475	1.07E-01	23.5161	0	23.5743	0	23.2914	0	22.9693	0	22.6079	0	23.3568	0	
	EMC1	ER membrane protein complex subunit 1	9	9	Q8N766	Q8N766	9	9	9	111.76	12.9	0.856831841804565	7.76E-02	23.2568	0	23.1546	0	23.103	0	23.3225	0	23.5598	0	23.3009	0	
	CKAP2	Cytoskeleton-associated protein 2	6	6	Q8WWK9	Q8WWK9	6	6	6	76.986	11.3	1.19571536256746	1.60E-01	22.893	0	22.9571	0	23.3522	0	22.8143	0	22.7339	0	22.8805	0	
	LARP4	La-related protein 4	4	4	Q71RC2	Q71RC2	4	4	4	80.595	8	1.10934491906751	1.21E-01	23.063	0	23.1959	0	23.2894	0	22.9892	0	23.1106	0	22.9995	0	
	STK26;STK25	Serine/threonine-protein kinase 26;Serine/threonine-protein kinase 25	3	2	Q9P289;O00506	Q9P289;O00506	3;3	3;3	2;2	46.528	10.8	1.32027732470212	2.34E-01	23.1315	0	23.7875	0	23.257	0	22.6066	0	23.298	0	23.0688	0	
	INA	Alpha-internexin	10	8	Q16352	Q16352	10	8	8	55.39	19	0.680613182680481	3.68E-01	23.586	0	21.8496	0	22.7479	0	23.5112	0	22.8458	0	23.4918	0	
	HDAC1	Histone deacetylase 1	8	4	Q13547;O15379	Q13547	8;1	4;0	4;0	55.102	22.4	0.70240450353716	1.59E-01	22.6747	0	22.4502	0	22.5029	0	23.6258	0	22.7489	0	22.782	0	
